aoi_id,city,centroid_lon,centroid_lat,area_m2,label,label_source,prediction_probability_gated,confidence_bin,area_bin,far_bin,poi_density_bin,poi_count_bin,has_boundary_in_controlled_release,has_imagery_in_controlled_release
GBA-10-9e91feac1f67,Hong Kong,114.220814,22.281835,283.92,open,MCGC_model_prediction,0.0271,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9e9b8178a87e,Hong Kong,114.259656,22.312597,35000.20,gated,MCGC_model_prediction,0.9074,high,25k_50k_m2,4_8,0,0,yes,yes
GBA-10-9ea66db05c8b,Hong Kong,114.188707,22.324942,330.19,open,MCGC_model_prediction,0.0234,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9eab9ada48c7,Hong Kong,114.139981,22.255015,4781.25,gated,MCGC_model_prediction,0.9858,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9eb04be8f350,Hong Kong,114.216482,22.325563,2696.95,open,MCGC_model_prediction,0.1652,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-9eb6d5a551d0,Hong Kong,113.987485,22.465277,169.72,open,MCGC_model_prediction,0.0057,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-9ec3d9461dd4,Hong Kong,114.152195,22.267229,2613.39,open,MCGC_model_prediction,0.1529,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9ec716592639,Hong Kong,114.170217,22.319104,176.28,open,MCGC_model_prediction,0.0262,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9ec786de2b4c,Hong Kong,114.080811,22.369664,3467.09,gated,MCGC_model_prediction,0.9662,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9ecc3d569771,Hong Kong,114.176048,22.322774,2161.06,gated,MCGC_model_prediction,0.8589,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9ecdc2cb6e8d,Hong Kong,114.202785,22.406415,4641.60,gated,MCGC_model_prediction,0.7339,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9ed31c878ee1,Hong Kong,114.054149,22.469022,895.37,open,MCGC_model_prediction,0.0669,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9edb61ea6134,Hong Kong,114.111523,22.504323,8402.58,open,MCGC_model_prediction,0.0181,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-9eee0c639310,Hong Kong,114.157305,22.332600,51549.07,gated,MCGC_model_prediction,0.9727,very_high,50k_100k_m2,2_4,0_0.0005,3_5,yes,yes
GBA-10-9eef61898d46,Hong Kong,114.185239,22.367880,17806.47,open,MCGC_model_prediction,0.1197,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-9ef6781ae192,Hong Kong,114.197568,22.291608,577.47,open,MCGC_model_prediction,0.0254,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9f048bd7b648,Hong Kong,114.069245,22.439672,1695.61,open,MCGC_model_prediction,0.2518,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9f061aef42dd,Hong Kong,113.986731,22.374448,9033.04,gated,MCGC_model_prediction,0.9644,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-9f0ad27b11cf,Hong Kong,114.177503,22.271999,821.13,open,MCGC_model_prediction,0.0434,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9f0c0e26d299,Hong Kong,113.985233,22.458527,5217.35,open,MCGC_model_prediction,0.0812,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-9f0cbf12e092,Hong Kong,114.177592,22.328797,990.77,open,MCGC_model_prediction,0.2699,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9f0e1b171c36,Hong Kong,114.165685,22.449434,219.25,open,MCGC_model_prediction,0.0673,high,<5k_m2,<1,>=0.005,1_2,yes,yes
GBA-10-9f117c2e6f2e,Hong Kong,114.150895,22.281746,308.28,open,MCGC_model_prediction,0.0206,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-9f1408106bcc,Hong Kong,114.252817,22.343560,2567.85,gated,MCGC_model_prediction,0.7128,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9f1787921875,Hong Kong,114.180463,22.268251,1154.71,open,MCGC_model_prediction,0.0147,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-9f25667e3a99,Hong Kong,114.052330,22.440330,282.31,open,MCGC_model_prediction,0.0064,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9f25dee504b8,Hong Kong,114.159018,22.442204,183256.82,open,MCGC_model_prediction,0.2713,medium,>=100k_m2,<1,0,0,yes,yes
GBA-10-9f2a1dfe1d63,Hong Kong,114.156273,22.268700,9846.44,gated,MCGC_model_prediction,0.9474,high,5k_10k_m2,1_2,0,0,yes,yes
GBA-10-9f34ebfb82e0,Hong Kong,114.066454,22.414484,113.21,open,MCGC_model_prediction,0.0060,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9f397196613b,Hong Kong,114.192548,22.289517,7582.42,gated,MCGC_model_prediction,0.5555,low,5k_10k_m2,4_8,0,0,yes,yes
GBA-10-9f44844e9b43,Hong Kong,113.992601,22.426292,2009.38,open,MCGC_model_prediction,0.1250,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9f5be8d83bd1,Hong Kong,114.149397,22.280664,1342.11,open,MCGC_model_prediction,0.1897,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-9f6200005d84,Hong Kong,114.118162,22.369373,1021.82,open,MCGC_model_prediction,0.0086,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9f764c420ebd,Hong Kong,114.182797,22.341683,1571.50,open,MCGC_model_prediction,0.2915,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-9f7b27e8e1e8,Hong Kong,114.248852,22.353487,2763.36,open,MCGC_model_prediction,0.0578,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9f853aa8873d,Hong Kong,114.172256,22.278464,434.76,open,MCGC_model_prediction,0.0203,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-9f9005ea7751,Hong Kong,114.224710,22.280168,180.14,open,MCGC_model_prediction,0.0228,very_high,<5k_m2,<1,>=0.005,3_5,yes,yes
GBA-10-9f992e39fc4f,Hong Kong,114.223422,22.315192,713.97,open,MCGC_model_prediction,0.2802,medium,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-9f9d0f58a9f3,Hong Kong,114.174303,22.272353,1397.29,open,MCGC_model_prediction,0.1638,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-9fa4796b3e3f,Hong Kong,114.138254,22.365932,471.81,open,MCGC_model_prediction,0.0788,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9fa65e122c62,Hong Kong,114.126382,22.497913,24011.66,gated,MCGC_model_prediction,0.5177,low,10k_25k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-9fbe304c8586,Hong Kong,114.134143,22.285959,390.59,open,MCGC_model_prediction,0.0139,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9fc2c6191f76,Hong Kong,114.127842,22.283119,136.20,open,MCGC_model_prediction,0.0070,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-9fc618e0bbe0,Hong Kong,114.058988,22.489945,8166.24,open,MCGC_model_prediction,0.3268,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-9fc8d309d366,Hong Kong,113.974890,22.396469,438.11,open,MCGC_model_prediction,0.0054,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-9fdef1ae9f28,Hong Kong,114.139805,22.284431,869.40,open,MCGC_model_prediction,0.0197,very_high,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-9fe2af07fd77,Hong Kong,114.206122,22.407565,1487.92,open,MCGC_model_prediction,0.1059,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9ffbeb507489,Hong Kong,114.167864,22.448011,449.54,open,MCGC_model_prediction,0.1040,high,<5k_m2,4_8,0.002_0.005,1_2,yes,yes
GBA-10-a009d3ece057,Hong Kong,114.227998,22.317441,23643.52,gated,MCGC_model_prediction,0.5235,low,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-a00d26925314,Hong Kong,114.134910,22.285213,306.59,open,MCGC_model_prediction,0.0113,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a014137429ec,Hong Kong,114.116879,22.370604,1086.83,open,MCGC_model_prediction,0.3033,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-a01edd9c8514,Hong Kong,114.185839,22.330941,1446.05,open,MCGC_model_prediction,0.4587,low,<5k_m2,2_4,0,0,yes,yes
GBA-10-a02d76776d2f,Hong Kong,114.180873,22.268224,887.62,open,MCGC_model_prediction,0.0089,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a02d7bf01c5f,Hong Kong,114.287854,22.298032,7136.44,gated,MCGC_model_prediction,0.9638,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-a03eb062e00d,Hong Kong,114.032943,22.205344,538.62,open,MCGC_model_prediction,0.3468,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-a044689746d3,Hong Kong,114.179175,22.333349,1005.51,open,MCGC_model_prediction,0.0295,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a05a027912c9,Hong Kong,114.208975,22.334342,448.92,open,MCGC_model_prediction,0.1266,high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-a05d6d2df05a,Hong Kong,114.180732,22.326489,634.17,open,MCGC_model_prediction,0.0057,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-a06d8b85364c,Hong Kong,114.181764,22.280014,162.66,open,MCGC_model_prediction,0.2302,medium,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-a074e836e82a,Hong Kong,113.996150,22.463480,48556.68,gated,MCGC_model_prediction,0.8963,high,25k_50k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-a0791c98150a,Hong Kong,114.186639,22.306638,273.06,open,MCGC_model_prediction,0.3192,low,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-a07c30b02d09,Hong Kong,114.140331,22.285007,909.15,open,MCGC_model_prediction,0.0328,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-a07fb60f19f3,Hong Kong,114.197912,22.291462,958.30,open,MCGC_model_prediction,0.0272,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-a080c5bd3f44,Hong Kong,114.228538,22.301041,31720.82,open,MCGC_model_prediction,0.1182,high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-a08511e9648e,Hong Kong,114.175726,22.339685,1016.35,open,MCGC_model_prediction,0.4114,low,<5k_m2,<1,0,0,yes,yes
GBA-10-a08c0f3546b0,Hong Kong,114.197332,22.291565,317.36,open,MCGC_model_prediction,0.0084,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-a08d4e75bb79,Hong Kong,114.173646,22.329094,738.24,gated,MCGC_model_prediction,0.5343,low,<5k_m2,<1,0,0,yes,yes
GBA-10-a09a5fe09c51,Hong Kong,114.175195,22.315439,1052.40,open,MCGC_model_prediction,0.0081,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-a09d338d3942,Hong Kong,114.133325,22.286744,669.73,open,MCGC_model_prediction,0.3462,low,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-a0a16de81bb9,Hong Kong,114.151295,22.491040,393.38,open,MCGC_model_prediction,0.0131,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a0aa7b5cd4d8,Hong Kong,114.173603,22.331102,584.65,open,MCGC_model_prediction,0.0842,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-a0bfa2048998,Hong Kong,114.142811,22.487723,12862.50,gated,MCGC_model_prediction,0.7646,medium,10k_25k_m2,4_8,0,0,yes,yes
GBA-10-a0c4ceacda7a,Hong Kong,114.133413,22.504695,3609.27,open,MCGC_model_prediction,0.2655,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a0cb2f0e07db,Hong Kong,114.137206,22.341650,6523.58,gated,MCGC_model_prediction,0.6228,low,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-a0cdf8879bda,Hong Kong,114.071225,22.435096,562.45,open,MCGC_model_prediction,0.1003,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-a0d6641e7f0f,Hong Kong,114.027740,22.450117,3149.84,open,MCGC_model_prediction,0.3328,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-a0e64b654ecf,Hong Kong,114.128193,22.359947,750.35,open,MCGC_model_prediction,0.0184,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a0e6a443bea9,Hong Kong,114.128485,22.264851,2611.73,gated,MCGC_model_prediction,0.6026,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-a0f022c9827e,Hong Kong,114.236221,22.291802,9487.74,gated,MCGC_model_prediction,0.8679,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-a0f286e6746d,Hong Kong,114.227274,22.302741,152.58,open,MCGC_model_prediction,0.1810,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a0f8aa31598f,Hong Kong,114.028284,22.426629,1059.99,open,MCGC_model_prediction,0.0223,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a1027fb32b60,Hong Kong,114.130541,22.283117,328.08,open,MCGC_model_prediction,0.0615,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a10ed9452d67,Hong Kong,114.180032,22.315750,5485.81,open,MCGC_model_prediction,0.3914,low,5k_10k_m2,4_8,0,0,yes,yes
GBA-10-a114f5c6e77f,Hong Kong,114.038316,22.362830,16447.28,gated,MCGC_model_prediction,0.6992,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a1183d865390,Hong Kong,114.110104,22.503360,1006.75,open,MCGC_model_prediction,0.1535,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a119323f20e3,Hong Kong,113.980427,22.462513,310.18,open,MCGC_model_prediction,0.0444,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a119a1a2c07f,Hong Kong,114.179009,22.330971,922.37,open,MCGC_model_prediction,0.0222,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a119af55fcc1,Hong Kong,114.110865,22.227503,16881.44,open,MCGC_model_prediction,0.4233,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a122ecc46a2b,Hong Kong,114.064923,22.410051,2683.63,open,MCGC_model_prediction,0.0183,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a123b0dea4de,Hong Kong,114.150059,22.501890,17370.96,open,MCGC_model_prediction,0.1283,high,10k_25k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-a13b251baf18,Hong Kong,114.184468,22.379630,4290.75,open,MCGC_model_prediction,0.1680,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a1422c1d0921,Hong Kong,114.137450,22.260922,82099.89,gated,MCGC_model_prediction,0.7598,medium,50k_100k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-a157c08f45cd,Hong Kong,114.111933,22.500361,21419.04,open,MCGC_model_prediction,0.0143,very_high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a15dd6fb5b82,Hong Kong,114.055498,22.449328,438.90,open,MCGC_model_prediction,0.0687,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a160d89577ca,Hong Kong,114.294891,22.290650,15951.41,open,MCGC_model_prediction,0.2147,medium,10k_25k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-a16387e76f60,Hong Kong,114.191899,22.278907,369.78,open,MCGC_model_prediction,0.0121,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a165931fdfb0,Hong Kong,113.981679,22.467664,596.20,open,MCGC_model_prediction,0.1036,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a167d41673d3,Hong Kong,114.118583,22.371670,554.10,open,MCGC_model_prediction,0.0216,very_high,<5k_m2,4_8,>=0.005,3_5,yes,yes
GBA-10-a1683400034a,Hong Kong,113.982814,22.466088,15090.01,gated,MCGC_model_prediction,0.9841,very_high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a16881fbf745,Hong Kong,114.258257,22.323197,27503.67,gated,MCGC_model_prediction,0.9846,very_high,25k_50k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-a16bd628a050,Hong Kong,114.115332,22.227825,269.50,open,MCGC_model_prediction,0.0163,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a16d6d92c445,Hong Kong,114.197636,22.334580,592.39,open,MCGC_model_prediction,0.2449,medium,<5k_m2,>=8,>=0.005,>5,yes,yes
GBA-10-a16e4fbb9462,Hong Kong,114.204450,22.216428,1218.28,open,MCGC_model_prediction,0.2278,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a170f7f605ab,Hong Kong,114.139556,22.368493,507.16,open,MCGC_model_prediction,0.1557,medium,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-a180cbda7550,Hong Kong,114.033463,22.422745,477.16,open,MCGC_model_prediction,0.0069,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a181e1d8f40e,Hong Kong,114.136516,22.285024,296.37,open,MCGC_model_prediction,0.0677,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a183bcdd7a73,Hong Kong,114.188148,22.311473,622.90,open,MCGC_model_prediction,0.2777,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-a183ed7836f4,Hong Kong,114.109469,22.384221,7820.68,gated,MCGC_model_prediction,0.6226,low,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-a187807d0a29,Hong Kong,114.234222,22.261751,1140.69,open,MCGC_model_prediction,0.1501,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-a1a7374df367,Hong Kong,114.192859,22.282415,202.22,open,MCGC_model_prediction,0.0326,very_high,<5k_m2,<1,0.002_0.005,1_2,yes,yes
GBA-10-a1b0e98cde86,Hong Kong,114.123309,22.441753,1093.91,open,MCGC_model_prediction,0.1220,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a1b5090f5050,Hong Kong,114.137840,22.344808,898.99,open,MCGC_model_prediction,0.2728,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-a1b9f5db7b88,Hong Kong,114.219916,22.317910,753.26,open,MCGC_model_prediction,0.1904,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-a1c021a44d56,Hong Kong,114.181693,22.328511,781.23,open,MCGC_model_prediction,0.1288,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-a1c531631102,Hong Kong,114.183847,22.278825,281.69,gated,MCGC_model_prediction,0.5561,low,<5k_m2,<1,0.002_0.005,1_2,yes,yes
GBA-10-a1c69c0a6859,Hong Kong,114.101749,22.371614,19543.75,gated,MCGC_model_prediction,0.9638,very_high,10k_25k_m2,4_8,0_0.0005,3_5,yes,yes
GBA-10-a1c7ba6c27e8,Hong Kong,114.150165,22.344279,5476.56,gated,MCGC_model_prediction,0.5874,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-a1d2f217a478,Hong Kong,114.220885,22.318430,12878.39,open,MCGC_model_prediction,0.4162,low,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-a1db6dd5cae9,Hong Kong,114.135380,22.254772,305.65,open,MCGC_model_prediction,0.0286,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a1db9b81f7ed,Hong Kong,114.199846,22.422700,1719.52,open,MCGC_model_prediction,0.1219,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a1eab459e0bf,Hong Kong,114.187073,22.320197,550.92,gated,MCGC_model_prediction,0.7642,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-a1f312534bf4,Hong Kong,114.196038,22.343825,148.32,open,MCGC_model_prediction,0.3594,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-a1fbb19473c1,Hong Kong,114.187019,22.320397,320.68,open,MCGC_model_prediction,0.4919,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-a207c044ac84,Hong Kong,114.230381,22.279516,2961.98,open,MCGC_model_prediction,0.3226,low,<5k_m2,>=8,0.0005_0.001,1_2,yes,yes
GBA-10-a20cf629364b,Hong Kong,114.026351,22.440244,1722.31,open,MCGC_model_prediction,0.2412,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a2102a953421,Hong Kong,114.155965,22.241378,130163.46,gated,MCGC_model_prediction,0.8105,medium,>=100k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-a2121313673c,Hong Kong,114.059260,22.366418,10622.92,gated,MCGC_model_prediction,0.6996,low,10k_25k_m2,1_2,0.0005_0.001,>5,yes,yes
GBA-10-a213786b36d2,Hong Kong,114.193512,22.255156,2933.58,gated,MCGC_model_prediction,0.6323,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-a213fc898d10,Hong Kong,114.231565,22.274325,5306.67,open,MCGC_model_prediction,0.4499,low,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-a21f06493118,Hong Kong,114.175976,22.319757,620.66,open,MCGC_model_prediction,0.2064,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-a222ca45fb32,Hong Kong,114.165416,22.437247,166.52,open,MCGC_model_prediction,0.0062,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a23ec5aa300a,Hong Kong,114.164455,22.273792,921.14,open,MCGC_model_prediction,0.0606,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a245c861bc18,Hong Kong,114.102400,22.492369,1121.00,open,MCGC_model_prediction,0.0073,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a24c0f424c2e,Hong Kong,114.183605,22.267929,363.50,open,MCGC_model_prediction,0.1145,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a25268b589aa,Hong Kong,114.140982,22.284795,371.24,open,MCGC_model_prediction,0.0100,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-a2617631d86a,Hong Kong,114.111058,22.382468,7272.86,gated,MCGC_model_prediction,0.8379,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-a264b4f6fe0b,Hong Kong,114.028499,22.444911,238.86,open,MCGC_model_prediction,0.0060,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-a2650dbad9bb,Hong Kong,114.134877,22.285558,555.43,open,MCGC_model_prediction,0.0106,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-a26532834750,Hong Kong,114.003092,22.475976,859.33,open,MCGC_model_prediction,0.0591,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a26b153b9df5,Hong Kong,114.276648,22.319186,4985.75,gated,MCGC_model_prediction,0.7587,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a277ec813e32,Hong Kong,114.031591,22.437890,4119.85,gated,MCGC_model_prediction,0.6796,low,<5k_m2,2_4,0,0,yes,yes
GBA-10-a280097cfa9c,Hong Kong,114.238019,22.300343,7110.59,open,MCGC_model_prediction,0.1479,high,5k_10k_m2,4_8,0,0,yes,yes
GBA-10-a28c53936ee2,Hong Kong,114.244331,22.319922,5965.43,open,MCGC_model_prediction,0.3491,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-a28ecad27b28,Hong Kong,114.016792,22.440402,10637.99,gated,MCGC_model_prediction,0.9934,very_high,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-a29eef20ffe4,Hong Kong,114.180432,22.333054,453.65,open,MCGC_model_prediction,0.0130,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-a2ac165ebf32,Hong Kong,114.139108,22.284122,323.32,open,MCGC_model_prediction,0.0226,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-a2b5a81a0a77,Hong Kong,114.244390,22.356083,2603.52,gated,MCGC_model_prediction,0.5242,low,<5k_m2,<1,0,0,yes,yes
GBA-10-a2b78cc37807,Hong Kong,114.226690,22.233251,6606.74,gated,MCGC_model_prediction,0.9878,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-a2b83b781dcf,Hong Kong,114.194609,22.269714,434.41,open,MCGC_model_prediction,0.2410,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a2b95350dcbc,Hong Kong,114.196076,22.463592,14496.21,gated,MCGC_model_prediction,0.9829,very_high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a2d05be119fa,Hong Kong,114.127817,22.282785,348.34,open,MCGC_model_prediction,0.0466,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-a2d7660793d6,Hong Kong,114.181571,22.333192,1055.66,open,MCGC_model_prediction,0.1061,high,<5k_m2,1_2,0,0,yes,yes
GBA-10-a2e0baa70f28,Hong Kong,114.150113,22.473380,19293.78,gated,MCGC_model_prediction,0.5085,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a2e5b64cdc66,Hong Kong,114.172581,22.316688,340.77,open,MCGC_model_prediction,0.0238,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a2eb9729e8c3,Hong Kong,114.217193,22.322123,6794.46,open,MCGC_model_prediction,0.4156,low,5k_10k_m2,2_4,0_0.0005,3_5,yes,yes
GBA-10-a2fcee19723a,Hong Kong,114.215141,22.325921,3951.99,gated,MCGC_model_prediction,0.8848,high,<5k_m2,>=8,0.0005_0.001,1_2,yes,yes
GBA-10-a30126e1385c,Hong Kong,114.140374,22.286471,136.41,open,MCGC_model_prediction,0.0365,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-a3026ff1cc69,Hong Kong,114.026244,22.452452,22932.79,open,MCGC_model_prediction,0.0914,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a317b781ae0a,Hong Kong,114.178358,22.338400,913.88,open,MCGC_model_prediction,0.3263,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-a327d8230959,Hong Kong,114.212647,22.221850,431.76,open,MCGC_model_prediction,0.0107,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a334d7e2dc29,Hong Kong,113.980353,22.423588,3856.99,open,MCGC_model_prediction,0.0995,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a34d2f064084,Hong Kong,113.988295,22.462500,182.83,open,MCGC_model_prediction,0.0057,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a34dd22ea1a0,Hong Kong,114.151313,22.279113,1183.08,open,MCGC_model_prediction,0.0208,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-a3501b7586bc,Hong Kong,114.196500,22.290647,771.31,open,MCGC_model_prediction,0.3818,low,<5k_m2,>=8,>=0.005,>5,yes,yes
GBA-10-a354b833644a,Hong Kong,114.001949,22.369996,107914.25,gated,MCGC_model_prediction,0.9240,high,>=100k_m2,<1,0,0,yes,yes
GBA-10-a356816b78b2,Hong Kong,114.242177,22.331088,530.09,open,MCGC_model_prediction,0.0341,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a3601aabd2ec,Hong Kong,114.086592,22.441319,10451.70,gated,MCGC_model_prediction,0.6391,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a36419656fe3,Hong Kong,114.023896,22.415760,57550.41,open,MCGC_model_prediction,0.0529,high,50k_100k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-a3682ef20420,Hong Kong,114.105336,22.499587,15534.63,gated,MCGC_model_prediction,0.6771,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a36cdabaf022,Hong Kong,114.072151,22.426135,2020.20,open,MCGC_model_prediction,0.0296,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a36eec40f2d7,Hong Kong,114.044114,22.439911,44729.81,gated,MCGC_model_prediction,0.5459,low,25k_50k_m2,<1,0,0,yes,yes
GBA-10-a37dbcb8d4bb,Hong Kong,113.991777,22.476684,424.77,open,MCGC_model_prediction,0.0057,very_high,<5k_m2,<1,0,0,yes,yes
